latitude,longitude
25.239267,-80.275383
25.239267,-80.275383
25.2406,-80.26825
25.237183,-80.267617
25.237183,-80.267617
25.21515,-80.279817
25.21515,-80.279817
25.189567,-80.294767
25.215883,-80.2872
25.215883,-80.2872
25.211,-80.284583
25.211,-80.284583
24.45295,-81.874667
24.45295,-81.874667
24.445167,-81.92585
24.445167,-81.92585
24.45295,-81.874667
24.445167,-81.92585
24.445167,-81.92585
24.45295,-81.874667
24.452367,-81.876817
24.452367,-81.876817
24.452367,-81.876817
24.452367,-81.876817
24.445117,-81.926433
25.4412,-80.189133
24.445117,-81.926433
25.4412,-80.189133
25.437133,-80.1639
24.445117,-81.926433
25.419017,-80.1495
24.445117,-81.926433
25.437133,-80.1639
25.41885,-80.145317
25.417683,-80.15665
25.417967,-80.192917
25.486317,-80.148367
25.41885,-80.145317
25.419017,-80.1495
25.4675,-80.137483
25.417683,-80.15665
25.4675,-80.137483
25.417967,-80.192917
25.486317,-80.148367
25.462,-80.13325
25.45805,-80.120983
25.462,-80.13325
25.445883,-80.1215
25.45805,-80.120983
25.445883,-80.1215
25.445567,-80.1491
25.5556,-80.0936
25.445567,-80.1491
25.5556,-80.0936
25.534217,-80.101667
25.534217,-80.101667
25.530183,-80.143267
25.57005,-80.092117
25.55595,-80.1106
25.57005,-80.092117
25.55595,-80.1106
25.530183,-80.143267
25.505467,-80.115733
25.505467,-80.115733
25.505467,-80.121217
25.505467,-80.121217
25.492567,-80.107833
25.492567,-80.107833
25.482983,-80.140817
24.459333,-81.84595
25.4818,-80.111233
24.5487,-81.743183
25.482983,-80.140817
24.5487,-81.743183
25.4818,-80.111233
24.454417,-81.85805
24.48295,-81.8812
24.459333,-81.84595
24.48295,-81.8812
24.454417,-81.85805
24.451933,-81.87695
24.453783,-81.956717
24.453783,-81.956717
24.445433,-81.935117
24.444783,-81.927233
24.445433,-81.935117
24.451933,-81.87695
24.444783,-81.927233
24.434467,-81.934917
24.56705,-81.393117
24.434467,-81.934917
24.488767,-81.884967
24.488767,-81.884967
24.567817,-81.3855
24.564117,-81.395683
24.567817,-81.3855
24.546933,-81.4209
24.56395,-81.47505
24.56705,-81.393117
24.564117,-81.395683
24.546933,-81.4209
24.56395,-81.47505
24.551233,-81.40955
24.544133,-81.423533
24.551233,-81.40955
24.548133,-81.403667
24.54695,-81.41045
24.548133,-81.403667
24.544133,-81.423533
24.54695,-81.41045
24.543083,-81.409167
24.545033,-81.408767
24.543083,-81.409167
24.541617,-81.411517
24.618,-81.37545
24.545033,-81.408767
24.541617,-81.411517
24.618,-81.37545
24.618783,-81.38045
24.618,-81.37545
24.618783,-81.38045
24.615783,-81.393567
24.615783,-81.393567
24.61645,-81.391017
24.6001,-81.330283
24.61645,-81.391017
24.6001,-81.330283
24.56225,-81.344433
24.56225,-81.344433
25.194233,-80.229217
25.293417,-80.166783
25.188167,-80.261683
25.194233,-80.229217
25.197283,-80.224217
25.293417,-80.166783
25.2385,-80.224217
25.188167,-80.261683
25.2385,-80.224217
25.2263,-80.20425
25.188167,-80.236717
25.188167,-80.236717
25.197283,-80.224217
25.1821,-80.226717
25.1821,-80.226717
25.1654,-80.259183
25.17905,-80.231717
25.17905,-80.231717
25.1654,-80.259183
25.2034,-80.216733
25.214083,-80.216733
25.2263,-80.20425
25.1578,-80.261683
25.139583,-80.259183
25.139583,-80.259183
25.214083,-80.216733
25.2034,-80.216733
25.138067,-80.266683
25.536333,-80.10185
25.536333,-80.10185
25.1578,-80.261683
25.138067,-80.266683
25.147183,-80.2542
25.147183,-80.2542
25.122883,-80.29665
25.513567,-80.11185
25.122883,-80.29665
25.513567,-80.11185
25.139583,-80.269183
25.122883,-80.274167
25.122883,-80.274167
25.139583,-80.269183
25.1244,-80.29915
25.1153,-80.281667
25.1153,-80.281667
25.1244,-80.29915
25.410217,-80.150967
25.11985,-80.304133
25.11985,-80.304133
25.46465,-80.168617
25.3851,-80.164983
25.46465,-80.168617
25.451317,-80.1493
25.40425,-80.129317
25.451317,-80.1493
25.410217,-80.150967
25.40425,-80.129317
25.3851,-80.164983
25.486283,-80.148383
25.490783,-80.10935
25.080383,-80.329117
25.080383,-80.329117
25.486283,-80.148383
25.490783,-80.10935
25.072783,-80.326617
25.072783,-80.326617
25.063683,-80.321617
25.054567,-80.329117
25.100917,-80.303433
25.063683,-80.321617
25.054567,-80.329117
25.100917,-80.303433
25.1077,-80.304133
25.1077,-80.304133
25.012067,-80.376567
25.033017,-80.349733
25.112267,-80.304133
25.112267,-80.304133
25.033017,-80.349733
25.035333,-80.34785
25.012067,-80.376567
25.010483,-80.373967
25.073083,-80.389817
25.007983,-80.37745
25.035333,-80.34785
25.007983,-80.37745
25.010483,-80.373967
25.073083,-80.389817
24.569967,-81.326967
24.551417,-81.407933
24.569967,-81.326967
24.551417,-81.407933
24.545467,-81.40805
24.545333,-81.408833
24.545467,-81.40805
24.545333,-81.407667
24.545333,-81.408833
24.545333,-81.407667
24.544833,-81.408
24.5447,-81.409483
24.52265,-81.527417
24.544833,-81.408
24.52265,-81.527417
24.52265,-81.527417
24.5447,-81.409483
24.52265,-81.527417
24.5215,-81.58145
24.5215,-81.58145
24.528533,-81.629883
24.5215,-81.58145
24.5215,-81.58145
24.528533,-81.629883
24.528533,-81.629883
24.489117,-81.6845
24.528533,-81.629883
24.489117,-81.6845
24.489117,-81.6845
24.491983,-81.674783
24.491983,-81.674783
24.491983,-81.674783
24.454283,-81.889533
24.489117,-81.6845
24.454283,-81.889533
24.475417,-81.88745
24.454283,-81.889533
24.491983,-81.674783
24.454283,-81.889533
25.693217,-80.09935
24.475417,-81.88745
25.693217,-80.09935
24.475417,-81.88745
25.659817,-80.09685
24.475417,-81.88745
25.55455,-80.09935
25.659817,-80.09685
25.55455,-80.09935
25.55,-80.09935
25.55,-80.09935
25.5166,-80.10935
25.5166,-80.10935
25.56215,-80.10435
25.513567,-80.10435
25.568267,-80.10435
25.56215,-80.10435
25.513567,-80.10435
24.942217,-80.456483
24.942217,-80.456483
25.568267,-80.10435
24.9483,-80.468967
24.952767,-80.4548
24.9483,-80.468967
24.930083,-80.48895
24.930083,-80.48895
25.07335,-80.37895
24.952767,-80.4548
24.619183,-81.3808
24.619183,-81.3808
25.07335,-80.37895
24.615283,-81.390483
24.615283,-81.390483
24.615283,-81.392983
24.615283,-81.392983
24.5681,-81.3847
24.546867,-81.40545
24.546867,-81.40545
24.502783,-81.594883
24.5681,-81.3847
24.504633,-81.599517
24.500183,-81.629367
24.500183,-81.629367
24.504633,-81.599517
24.502783,-81.594883
25.357183,-80.1518
25.3587,-80.161783
25.440683,-80.189267
25.357183,-80.1518
25.3587,-80.161783
25.422467,-80.1568
25.422467,-80.1568
25.33935,-80.1657
25.440683,-80.189267
25.33935,-80.1657
25.43765,-80.19175
25.43765,-80.19175
25.351117,-80.164283
25.3496,-80.184267
25.351117,-80.164283
25.3329,-80.184267
25.318367,-80.184167
25.3329,-80.184267
25.318367,-80.184167
25.3496,-80.184267
25.329867,-80.234217
25.334417,-80.234217
25.329867,-80.234217
25.334417,-80.234217
24.493533,-81.713733
24.480567,-81.71195
24.482117,-81.70515
24.482117,-81.70515
24.48435,-81.7571
24.480567,-81.71195
24.493533,-81.713733
24.48435,-81.7571
24.479983,-81.70975
24.479983,-81.70975
24.4921,-81.66185
24.4921,-81.66185
24.5271,-81.637333
24.5271,-81.637333
24.488333,-81.6761
24.488333,-81.6761
24.4966,-81.705967
24.4966,-81.705967
24.478467,-81.71725
24.4587,-81.839617
24.478467,-81.71725
24.505583,-81.707283
24.505583,-81.707283
24.505583,-81.707283
24.4587,-81.839617
24.505583,-81.707283
24.499917,-81.702333
24.499917,-81.702333
24.499917,-81.702333
24.499917,-81.702333
24.4965,-81.708783
24.4965,-81.708783
24.4965,-81.708783
24.4965,-81.708783
24.443383,-81.96505
24.453633,-81.852983
24.453633,-81.852983
24.443383,-81.96505
24.448067000000002,-81.976983
24.448067000000002,-81.976983
24.499633,-81.7196
24.482733,-81.716367
24.482733,-81.716367
24.499633,-81.7196
24.499633,-81.7196
24.499633,-81.7196
24.482733,-81.716367
24.482733,-81.716367
24.481417,-81.72505
24.554933,-81.67755
24.481417,-81.72505
24.554933,-81.67755
24.481417,-81.72505
24.554933,-81.67755
24.554467,-81.684783
24.554933,-81.67755
24.481417,-81.72505
24.56105,-81.664817
24.554467,-81.684783
24.56105,-81.664817
24.554467,-81.684783
24.554467,-81.684783
24.56105,-81.664817
24.56105,-81.664817
24.550967,-81.6905
24.550967,-81.6905
24.550967,-81.6905
24.562,-81.336333
24.562,-81.336333
24.550967,-81.6905
24.562,-81.336333
24.5228,-81.5144
24.562,-81.336333
24.5228,-81.5144
24.563583,-81.3984
24.5228,-81.5144
24.5228,-81.5144
24.563583,-81.3984
24.563583,-81.3984
24.563583,-81.3984
24.5627,-81.40125
24.5627,-81.40125
24.5627,-81.40125
24.5627,-81.40125
24.566417,-81.389183
24.566417,-81.389183
24.566417,-81.389183
24.565433,-81.393183
24.565433,-81.393183
24.565433,-81.393183
24.566417,-81.389183
24.565433,-81.393183
24.544133,-81.409683
24.544133,-81.409683
24.545983,-81.402283
24.544133,-81.409683
24.51335,-81.559767
24.544133,-81.409683
24.545983,-81.402283
24.545983,-81.402283
24.51335,-81.559767
24.545983,-81.402283
24.51335,-81.559767
24.487283,-81.6759
24.51335,-81.559767
24.487283,-81.6759
24.487283,-81.6759
24.487283,-81.6759
24.490833,-81.661967
24.473217000000002,-81.743667
24.473217000000002,-81.743667
24.473217000000002,-81.743667
24.490833,-81.661967
24.490833,-81.661967
24.490333,-81.664983
24.490833,-81.661967
24.473217000000002,-81.743667
24.490333,-81.664983
25.030283,-80.364083
24.490333,-81.664983
24.490333,-81.664983
25.012067,-80.429017
25.030283,-80.364083
25.013583,-80.374067
25.012067,-80.429017
25.013583,-80.374067
25.021167,-80.399033
25.021167,-80.399033
24.95375,-80.461867
24.977133,-80.419017
24.952117,-80.459417
24.992317,-80.404033
24.992317,-80.404033
24.95375,-80.461867
24.977133,-80.419017
24.922067,-80.506433
24.952117,-80.459417
24.922233,-80.5062
24.922067,-80.506433
24.903317,-80.532067
24.903317,-80.532067
24.902533,-80.53095
24.986583,-80.414433
24.98625,-80.414333
24.902533,-80.53095
24.986583,-80.414433
24.98625,-80.414333
24.978667,-80.424017
24.98625,-80.419017
24.975617,-80.434
24.98625,-80.419017
24.975617,-80.434
24.978667,-80.424017
24.972583,-80.446483
24.972583,-80.446483
25.007433,-80.457517
25.007433,-80.457517
24.910317,-80.556367
24.910317,-80.556367
24.949467,-80.552533
24.949467,-80.552533
24.9403,-80.548483
24.93495,-80.548817
24.93495,-80.548817
24.9403,-80.548483
24.8753,-80.568867
24.882917,-80.588833
24.882917,-80.588833
24.8753,-80.568867
24.907267,-80.613817
24.8753,-80.571367
24.86465,-80.58635
24.8753,-80.571367
24.907267,-80.613817
24.86465,-80.58635
24.90575,-80.6263
24.907267,-80.6288
24.90575,-80.6263
24.907267,-80.6288
24.901183,-80.616317
24.904617,-80.6149
24.904617,-80.6149
24.904617,-80.6149
24.901183,-80.616317
24.896283,-80.616067
24.896283,-80.616067
24.530317,-81.48325
24.904617,-80.6149
24.530317,-81.48325
24.52255,-81.514967
24.530317,-81.48325
24.52255,-81.514967
24.530317,-81.48325
24.52255,-81.514967
24.521583,-81.531267
24.478483,-81.719933
24.521583,-81.531267
24.52255,-81.514967
24.478483,-81.719933
24.521583,-81.531267
24.521583,-81.531267
24.478483,-81.719933
24.478483,-81.719933
24.47875,-81.726483
24.47875,-81.726483
24.47875,-81.726483
24.472967,-81.74275
24.472967,-81.74275
24.47875,-81.726483
24.829633,-80.653767
24.820517,-80.666267
24.820517,-80.666267
24.80835,-80.67625
24.829633,-80.653767
24.80835,-80.67625
24.846267,-80.622783
24.787067,-80.703717
24.846267,-80.622783
24.846383,-80.618817
24.849433,-80.616317
24.787067,-80.703717
24.849433,-80.616317
24.745,-80.782483
24.846383,-80.618817
24.745,-80.782483
24.745,-80.782483
24.76275,-80.756167
24.764267,-80.756167
24.76275,-80.756167
24.745,-80.782483
24.698283,-80.969967
24.764267,-80.756167
24.7217,-80.841083
24.7217,-80.841083
24.698283,-80.969967
24.698283,-80.969967
24.686067,-80.962967
24.686067,-80.962967
24.698283,-80.969967
24.632083,-81.088533
24.686067,-80.962967
24.632017,-81.0886
24.686067,-80.962967
24.632017,-81.0886
24.632083,-81.088533
24.606167,-81.190717
24.612067,-81.170483
24.612067,-81.170483
24.624417,-81.235667
24.606167,-81.190717
24.445383,-81.9245
24.574233,-81.2981
24.624417,-81.235667
24.445383,-81.9245
24.445383,-81.9245
24.574233,-81.2981
24.445383,-81.9245
24.626033,-81.109467
24.626,-81.1094
24.626,-81.1094
24.626033,-81.109467
24.5864,-81.24565
24.5864,-81.238167
24.5864,-81.238167
24.5864,-81.24565
24.581833,-81.265633
24.590967,-81.255633
24.57575,-81.2906
24.57575,-81.2906
24.590967,-81.255633
24.473067,-81.741967
24.581833,-81.265633
24.473067,-81.741967
24.473067,-81.741967
24.625933,-81.1033
24.625933,-81.1033
24.473067,-81.741967
24.625933,-81.118283
24.624417,-81.1108
24.613767,-81.14575
24.624417,-81.1108
24.625933,-81.118283
24.625933,-81.14825
24.613767,-81.14575
24.625933,-81.14825
24.5454,-81.408017
24.5454,-81.408017
24.5454,-81.408017
24.5454,-81.408017
24.554067,-81.6846
24.5454,-81.408017
24.5454,-81.408017
24.554067,-81.6846
24.555,-81.679133
24.555,-81.679133
24.552033,-81.699483
24.552033,-81.699483
24.5502,-81.737867
24.5502,-81.737867
24.475,-81.711817
24.475,-81.711817
24.484917,-81.878567
24.459333,-81.844717
24.484917,-81.878567
24.459333,-81.844717
24.462133,-81.840783
24.462133,-81.840783
24.455267,-81.856217
24.445783,-81.924983
24.455267,-81.856217
24.466783,-81.830667
24.466783,-81.830667
25.626667,-80.091333
24.445783,-81.924983
25.626667,-80.091333
25.6135,-80.089833
25.61245,-80.089167
25.5815,-80.091833
25.5815,-80.091833
25.578833,-80.091167
25.565167,-80.094167
25.578833,-80.091167
25.565167,-80.094167
25.558667,-80.095167
25.558667,-80.095167
25.560833,-80.0945
25.560833,-80.0945
25.222833,-80.204
25.222833,-80.204
25.222833,-80.204
25.223167,-80.209833
25.223167,-80.209833
24.62448,-82.83182
24.59325,-82.90747
24.6915,-83.08165
24.68203,-82.77538
24.68142,-83.01368
24.56753,-82.95048
24.67923,-83.03765
24.71288,-82.99417
24.71867,-82.98928
24.56092,-82.93983
24.59325,-82.90747
24.55933,-82.91718
24.63662,-83.09443
24.64633,-83.09833
24.64633,-83.09833
24.71377,-82.98538
24.6481,-82.78288
24.62693,-83.0929
24.63662,-83.09443
24.61958,-83.101
24.62693,-83.0929
24.72215,-82.78797
24.62783,-83.09838
24.61958,-83.101
24.6307,-82.79737
24.72413,-82.79135
24.6481,-82.78288
24.63715,-82.79053
24.62783,-83.09838
24.72215,-82.78797
24.63715,-82.79053
24.6307,-82.79737
24.72413,-82.79135
24.72367,-82.7912
24.71453,-82.78258
24.71712,-82.78802
24.67437,-82.78158
24.72253,-82.79542
24.69787,-82.77193
24.72367,-82.7912
24.71712,-82.78802
24.68897,-82.77188
24.68897,-82.77188
24.65378,-82.78527
24.6658,-82.77958
24.644,-82.85393
24.64887,-82.87228
24.68203,-82.77538
24.64875,-82.89585
24.644,-82.85393
24.65378,-82.78527
24.64187,-82.89863
24.67437,-82.78158
24.6658,-82.77958
24.64887,-82.87228
24.63073,-82.83385
24.64187,-82.89863
24.64875,-82.89585
24.63798,-82.841
24.63253,-82.8414
24.62448,-82.8187
24.62097,-82.82857
24.63798,-82.841
24.63073,-82.83385
24.63253,-82.8414
24.62738,-82.80868
24.63137,-82.88703
24.6273,-82.82615
24.62738,-82.80868
24.62097,-82.82857
24.63137,-82.88703
24.62735,-82.83715
24.6273,-82.82615
24.62735,-82.83715
24.62767,-82.8579
24.62448,-82.83182
24.62448,-82.8187
24.62043,-82.86313
24.62635,-82.89987
24.61142,-82.8703
24.62767,-82.8579
24.6179,-82.86648
24.62043,-82.86313
24.59712,-82.87483
24.60738,-82.87352
24.59682,-82.87768
24.6179,-82.86648
24.59193,-82.88503
24.62635,-82.89987
24.61142,-82.8703
24.59682,-82.87768
24.58787,-82.89062
24.60738,-82.87352
24.7118,-82.78997
24.59712,-82.87483
24.72307,-82.80703
24.72463,-82.81103
24.72183,-82.8461
24.72183,-82.8461
24.59193,-82.88503
24.58787,-82.89062
24.72463,-82.81103
24.72307,-82.80703
24.7118,-82.78997
24.71473,-82.79722
24.71467,-82.8273
24.71368,-82.86593
24.71467,-82.8273
24.70907,-82.84003
24.72035,-82.8481
24.71103,-82.80505
24.72035,-82.8481
24.70907,-82.84003
24.71103,-82.80505
24.712,-82.86618
24.71368,-82.86593
24.712,-82.86618
24.7005,-82.85638
24.71283,-82.81112
24.70787,-82.87373
24.7005,-82.85638
24.71283,-82.81112
24.70787,-82.87373
24.69692,-82.88333
24.66667,-82.8768
24.6883,-82.88438
24.68033,-82.88565
24.6883,-82.88438
24.65925,-82.84403
24.68033,-82.88565
24.66845,-82.83538
24.65972,-82.84577
24.66845,-82.83538
24.65932,-82.87862
24.66667,-82.8768
24.65972,-82.84577
24.65998,-82.89258
24.65828,-82.84227
24.65932,-82.87862
24.659,-82.88817
24.65828,-82.84227
24.63888,-82.95428
24.65998,-82.89258
24.64045,-82.92455
24.65925,-82.84403
24.659,-82.88817
24.63888,-82.95428
24.64045,-82.92455
24.63995,-82.96462
24.6319,-82.93182
24.63995,-82.96462
24.63633,-82.90555
24.63633,-82.90555
24.61987,-82.91973
24.61405,-82.94833
24.62608,-82.90893
24.6328,-82.94885
24.6319,-82.93182
24.61987,-82.91973
24.6236,-82.94323
24.6236,-82.94323
24.62608,-82.90893
24.61915,-82.9577
24.61405,-82.94833
24.62477,-82.92548
24.6236,-82.94323
24.6236,-82.94323
24.61973,-82.98375
24.61915,-82.9577
24.60363,-82.9323
24.6144,-82.967
24.6144,-82.967
24.60817,-82.93013
24.60855,-82.93315
24.60363,-82.9323
24.60458,-82.95468
24.60817,-82.93013
24.60303,-82.93357
24.60303,-82.93357
24.60458,-82.95468
24.59697,-82.95637
24.59658,-82.90202
24.60752,-82.95223
24.59697,-82.95637
24.59658,-82.90202
24.58827,-82.952
24.60752,-82.95223
24.60458,-82.95468
24.58827,-82.952
24.5788,-82.9055
24.57823,-82.92673
24.5788,-82.9055
24.56622,-82.93123
24.55933,-82.91718
24.56803,-82.93013
24.577,-82.90597
24.57823,-82.92673
24.56622,-82.93123
24.577,-82.90597
24.56735,-82.9504
24.56803,-82.93013
24.56735,-82.9504
24.56823,-82.97088
24.56823,-82.97088
24.55655,-82.93248
24.56753,-82.95048
24.56092,-82.93983
24.5666,-82.95195
24.5666,-82.95195
24.55768,-82.96125
24.55655,-82.93248
24.56598,-82.95622
24.707,-82.98333
24.7247,-82.9826
24.56598,-82.95622
24.56522,-82.96782
24.707,-82.98333
24.71858,-82.97695
24.56522,-82.96782
24.55768,-82.96125
24.71858,-82.97695
24.7247,-82.9826
24.70585,-82.90178
24.71377,-82.98538
24.7165,-82.97977
24.71288,-82.99417
24.70645,-82.91555
24.7165,-82.97977
24.71087,-82.98883
24.70585,-82.90178
24.70645,-82.91555
24.71867,-82.98928
24.70348,-82.99595
24.68277,-82.9129
24.70348,-82.99595
24.67038,-82.92667
24.71087,-82.98883
24.68277,-82.9129
24.69525,-82.9091
24.69525,-82.9091
24.67913,-82.98492
24.668,-82.91453
24.67913,-82.98492
24.67437,-82.918
24.67437,-82.918
24.67182,-82.9903
24.66528,-82.92608
24.67182,-82.9903
24.65932,-82.93568
24.668,-82.91453
24.65932,-82.93568
24.65853,-82.93047
24.6557,-82.93743
24.66375,-82.9309
24.66528,-82.92608
24.65853,-82.93047
24.66375,-82.9309
24.6557,-82.93743
24.65955,-82.98498
24.65955,-82.98498
24.65273,-82.95412
24.65167,-82.93137
24.64842,-83.07003
24.64078,-83.09162
24.65338,-82.94712
24.64842,-83.07003
24.65338,-82.94712
24.65167,-82.93137
24.61532,-83.05628
24.6272,-83.09125
24.65273,-82.95412
24.63283,-83.03097
24.64078,-83.09162
24.63283,-83.03097
24.63462,-83.06998
24.63803,-83.08852
24.63803,-83.08852
24.61532,-83.05628
24.63462,-83.06998
24.61667,-83.07352
24.6272,-83.09125
24.61588,-83.08282
24.61588,-83.08282
24.61655,-83.09258
24.60537,-83.06828
24.61667,-83.07352
24.60748,-83.06432
24.60523,-83.08423
24.60523,-83.08423
24.61655,-83.09258
24.60748,-83.06432
24.71197,-83.01822
24.60468,-83.07798
24.60468,-83.07798
24.7116,-83.03675
24.70337,-83.03715
24.60073,-83.06613
24.70337,-83.03715
24.70995,-83.04077
24.60073,-83.06613
24.70995,-83.04077
24.60537,-83.06828
24.71175,-82.99592
24.70748,-83.05192
24.70748,-83.05192
24.71197,-83.01822
24.7116,-83.03675
24.70857,-83.04973
24.70857,-83.04973
24.71175,-82.99592
24.7071,-83.0495
24.70348,-82.97975
24.69588,-83.05142
24.69883,-83.01512
24.6988,-83.02023
24.6988,-83.02023
24.70348,-82.97975
24.7071,-83.0495
24.69743,-83.00687
24.69883,-83.01512
24.69588,-83.05142
24.68775,-83.04533
24.68685,-83.00925
24.6908,-83.05222
24.69495,-83.02845
24.69145,-83.0555
24.68685,-83.00925
24.69495,-83.02845
24.67923,-83.03765
24.68973,-83.0582
24.6908,-83.05222
24.68192,-83.06175
24.69145,-83.0555
24.68122,-83.03378
24.68122,-83.03378
24.67925,-83.06027
24.6782,-83.0284
24.68973,-83.0582
24.6782,-83.0284
24.68175,-83.07918
24.66855,-83.04575
24.67925,-83.06027
24.68192,-83.06175
24.68175,-83.07918
24.66855,-83.04575
24.67243,-83.0018
24.67243,-83.0018
24.67127,-83.05628
24.67313,-83.07972
24.67127,-83.05628
24.67313,-83.07972
24.67017,-83.0555
24.65497,-83.008
24.6613,-83.05892
24.6649,-83.0237
24.6649,-83.0237
24.6613,-83.05892
24.65497,-83.008
24.67017,-83.0555
24.66543,-83.07305
24.65945,-83.03842
24.65945,-83.03842
24.66543,-83.07305
24.6631,-83.09368
24.64853,-83.00287
24.6631,-83.09368
24.64853,-83.00287
24.653,-83.02005
24.65585,-83.05055
24.65503,-83.03417
24.65503,-83.03417
24.65427,-83.08133
24.6491,-83.07357
24.65585,-83.05055
24.65427,-83.08133
24.6491,-83.07357
24.65567,-83.08547
24.6609,-83.09457
24.65567,-83.08547
24.6609,-83.09457
24.65572,-83.09512
24.65572,-83.09512
24.44405,-81.931717
24.463333,-81.755
24.44405,-81.931717
24.44635,-81.99235
24.463333,-81.755
24.44635,-81.99235
24.44635,-81.99235
24.44635,-81.99235
24.94775,-80.45775
24.947283,-80.456433
24.947867,-80.457167
24.948833,-80.4571
24.939667,-80.477467
24.947383,-80.45805
24.9489,-80.4566
24.948633,-80.45675
24.940783,-80.474917
24.948867,-80.457
24.939483,-80.4776
24.940167,-80.476767
24.939817,-80.4776
24.938667,-80.47765
24.951217,-80.45835
24.938667,-80.477467
24.950267,-80.459317
24.9388,-80.47795
24.9539,-80.45715
24.95125,-80.4587
24.954167,-80.4572
24.950383,-80.45915
24.95265,-80.4575
24.952617,-80.45755
24.925367,-80.50095
24.92655,-80.498567
24.925583,-80.50065
24.9217,-80.506183
24.922617,-80.504533
24.926533,-80.498867
24.921867,-80.505767
24.922367,-80.504733
24.921633,-80.50665
24.9077,-80.525767
24.920833,-80.506867
24.90765,-80.526167
24.9211,-80.5068
24.921633,-80.506967
24.907583,-80.526067
24.869,-80.5814
24.907583,-80.525617
24.8484,-80.616933
24.86795,-80.583
24.848167,-80.617183
24.869133,-80.581283
24.792883,-80.6963
24.867917,-80.582983
24.793533,-80.69615
24.848483,-80.616683
24.847333,-80.61845
24.793683,-80.695767
24.848717,-80.616567
24.847667,-80.61815
24.847117,-80.618967
24.793383,-80.696567
24.8357,-80.63825
24.83585,-80.63765
24.625417,-81.11
24.847217,-80.618817
24.835783,-80.638033
24.632083,-81.090217
24.62545,-81.109867
24.625383,-81.110017
24.835783,-80.637883
24.6255,-81.109617
24.632,-81.090367
24.625617,-81.110283
24.625283,-81.112017
24.625583,-81.110633000000007
24.62515,-81.111683
24.63215,-81.089733
24.626583,-81.10825
24.626117,-81.109417
24.632033,-81.089567
24.606617,-81.184483
24.62685,-81.107917
24.6261,-81.109267
24.6058,-81.186067
24.606633,-81.185167
24.60595,-81.185483
24.601383,-81.206867
24.60085,-81.2086
24.601717,-81.20715
24.600683,-81.207983
24.598567,-81.215183
24.598667,-81.215833
24.560933,-81.3432
24.59855,-81.2142
24.5612,-81.3419
24.598833,-81.215667
24.5611,-81.34195
24.56395,-81.39665
24.54505,-81.40745
24.561167,-81.34215
24.542467,-81.415367
24.542533,-81.415
24.542433,-81.415367
24.564033,-81.3969
24.542533,-81.41505
24.563883,-81.396833
24.56385,-81.39665
24.54515,-81.407033
24.545317,-81.406083
24.546283,-81.403567
24.563833,-81.40045
24.545367,-81.406267
24.547267,-81.40455
24.546033,-81.404467
24.56405,-81.399183
24.567967,-81.3854
24.564033,-81.3998
24.546117,-81.403617
24.5631,-81.400317
24.568267,-81.385433
24.630333,-81.093517
24.567883,-81.3854
24.567967,-81.385283
24.564883,-81.392483
24.565467,-81.392233
24.630367,-81.09615
24.63075,-81.09485
24.565317,-81.39245
24.565483,-81.39195
24.522867,-81.518917
24.523033,-81.518717
24.522617,-81.51815
24.522733,-81.513233
24.516767,-81.54215
24.522633,-81.513217
24.52255,-81.517967
24.522767,-81.512833
24.522567,-81.513517
24.516617,-81.5419
24.5197,-81.541933
24.516367,-81.54235
24.51605,-81.542333
24.51335,-81.559117
24.513867,-81.559917
24.519567,-81.542283
24.519417,-81.542733
24.513217,-81.55905
24.518917,-81.540717
24.49085,-81.66565
24.49065,-81.664417
24.490283,-81.666167
24.513867,-81.55965
24.491983,-81.659083
24.491933,-81.658683
24.491067,-81.66255
24.490683,-81.664217
24.491133,-81.66275
24.48785,-81.674283
24.488267,-81.673717
24.488833,-81.671167
24.489067,-81.670767
24.48795,-81.674667
24.488967,-81.670683
24.487833,-81.674767
24.4788,-81.7187
24.48875,-81.671333
24.4787,-81.72575
24.4788,-81.720133
24.478533,-81.718767
24.478567,-81.718767
24.47865,-81.72425
24.451467,-81.878733
24.45145,-81.878517
24.451417,-81.878283
24.451333,-81.878933
24.478617,-81.723333
24.451233,-81.87945
24.47875,-81.723967
24.451583,-81.878433
24.451283,-81.8801
24.451317,-81.8802
24.444383,-81.926467
24.445117,-81.928217
24.444483,-81.927817
24.444567,-81.926867
24.445683,-81.924417
24.444533,-81.927817
24.445683,-81.925233
25.486667,-80.15
24.444533,-81.92715
24.5463,-81.405
25.486667,-80.15
25.486667,-80.15
25.486667,-80.15
24.545,-81.407333
24.477577,-81.720873
24.545,-81.407333
24.5463,-81.405
24.5463,-81.405
24.545,-81.407333
24.5463,-81.405
24.545,-81.407333
24.545,-81.407333
24.545,-81.407333
24.545,-81.407333
24.62285,-81.097533
24.545,-81.407333
24.651333,-81.011833
24.986167,-80.414833
24.545,-81.407333
25.035167,-80.348667
24.6216,-81.362117
25.035,-80.348667
24.62285,-81.097533
24.593433,-81.378667
24.986,-80.416333
24.595883,-81.372067
24.651333,-81.011833
24.652283,-81.024683
24.599017,-81.21995
24.65235,-81.025267
24.6185,-81.380767
24.619267,-81.380717
24.621567,-81.362017
24.615667,-81.393833
24.593917,-81.378017
24.615667,-81.393833
24.453833,-81.858683
24.5463,-81.405
24.599,-81.223967
24.454667,-81.856
24.5958,-81.371833
24.454017,-81.858867
24.455,-81.856833
24.718117,-80.919867
24.461283,-81.842
24.459417,-81.844717
