"","latitude","longitde","value_per_area","units_1"
"49381",31.615,-64.1,"       3884.000","mg/m2"
"49382",31.659,-64.076,"       1135.800","mg/m2"
"49383",31.636,-64.077,"       1372.400","mg/m2"
"49384",31.72,-64.153,"       1444.000","mg/m2"
"49385",31.725,-64.152,"       1413.600","mg/m2"
"49386",31.757,-64.201,"       3034.140","mg/m2"
"49387",31.771,-64.206,"       2429.000","mg/m2"
"49388",31.802,-64.106,"       4243.900","mg/m2"
"49389",31.813,-64.106,"       4448.200","mg/m2"
"49390",31.786,-64.167,"       2320.500","mg/m2"
"49391",31.799,-64.167,"       3258.440","mg/m2"
"49392",31.68,-64.154,"       4201.250","mg/m2"
"49393",31.671,-64.164,"       6284.800","mg/m2"
"49394",31.699,-64.153,"       1273.500","mg/m2"
"49395",31.684,-64.212,"       4348.000","mg/m2"
"49396",31.652,-64.241,"       4710.450","mg/m2"
"49397",31.653,-64.232,"       7274.051","mg/m2"
"49398",31.687,-64.232,"         11151.","mg/m2"
"49399",31.688,-64.227,"       6293.750","mg/m2"
"49400",31.599,-64.139,"       5819.700","mg/m2"
"49401",31.585,-64.139,"       5270.220","mg/m2"
"49402",31.654,-64.179,"       7898.490","mg/m2"
"49403",31.657,-64.183,"       9517.200","mg/m2"
"49404",31.626,-64.258,"       4962.801","mg/m2"
"49405",31.638,-64.24,"       4521.301","mg/m2"
"49406",31.706,-64.235,"       1692.600","mg/m2"
"49407",31.723,-64.247,"       1515.000","mg/m2"
"49408",31.659,-64.169,"         11344.","mg/m2"
"49409",31.661,-64.151,"         10986.","mg/m2"
"49410",31.624,-64.2,"       6890.801","mg/m2"
"49411",31.636,-64.211,"         11116.","mg/m2"
"49412",31.411,-64.381,"       4930.050","mg/m2"
"49413",31.457,-64.366,"       5139.861","mg/m2"
"49414",31.477,-64.314,"       6484.140","mg/m2"
"49415",31.485,-64.32,"         27520.","mg/m2"
"49416",31.665,-64.159,"       3224.550","mg/m2"
"49417",31.661,-64.152,"       3415.300","mg/m2"
"49418",31.714,-64.077,"       2171.090","mg/m2"
"49419",31.71,-64.078,"       1963.650","mg/m2"
"49420",31.661,-64.16,"       5359.070","mg/m2"
"49421",31.652,-64.154,"       2803.500","mg/m2"
"49422",31.675,-64.147,"       4741.500","mg/m2"
"49423",31.674,-64.141,"       3208.400","mg/m2"
"49424",31.653,-64.231,"       2487.800","mg/m2"
"49425",31.658,-64.25,"       2122.830","mg/m2"
"49426",31.624,-64.158,"       3807.300","mg/m2"
"49427",31.608,-64.157,"       2945.250","mg/m2"
"49428",31.641,-64.161,"       3122.700","mg/m2"
"49429",31.635,-64.166,"       2442.150","mg/m2"
"49430",31.759,-64.148,"       1641.600","mg/m2"
"49431",31.78,-64.143,"       2355.500","mg/m2"
"49432",31.911,-64.075,"       1588.500","mg/m2"
"49433",31.919,-64.062,"       1199.550","mg/m2"
"49434",31.676,-64.149,"       3944.500","mg/m2"
"49435",31.665,-64.151,"       3509.000","mg/m2"
"49436",31.702,-64.203,"       1357.000","mg/m2"
"49437",31.711,-64.2,"       1478.400","mg/m2"
"49438",22.52,-158.4,"       2190.000","mg/m2"
"49439",23.83,-159.93,"        930.000","mg/m2"
"49440",21.97,-161.33,"       2388.000","mg/m2"
"49441",19.57,-162.17,"        954.000","mg/m2"
"49442",19.57,-160.2,"       1380.000","mg/m2"
"49443",21.7,-150.58,"        954.000","mg/m2"
"49444",18.75,-150.758,"       1434.000","mg/m2"
"49445",16.52,-151.825,"        678.000","mg/m2"
"49446",18.18,-153.32,"       1782.000","mg/m2"
"49447",21.1,-154.358,"        936.000","mg/m2"
"49448",23.02,-154.37,"       1524.000","mg/m2"
"49449",23.18,-154.63,"        948.000","mg/m2"
"49450",20.05,-156.242,"        546.000","mg/m2"
"49451",18.38,-157.992,"       1416.000","mg/m2"
"49452",18.05,-161.05,"        822.000","mg/m2"
"49453",20.4,-158.47,"       1956.000","mg/m2"
"49454",23.12,-161.17,"       1908.000","mg/m2"
"49455",23.82,-159.7,"       1332.000","mg/m2"
"49456",22.042,-156.942,"       2742.000","mg/m2"
"49457",24.43,-153.73,"       1578.000","mg/m2"
"49458",22.02,-152.63,"       2502.000","mg/m2"
"49459",18.22,-155.23,"        702.000","mg/m2"
"49460",20.3,-158.92,"        702.000","mg/m2"
"49461",18.25,-161.25,"       1968.000","mg/m2"
"49462",20.668,-163.692,"       2436.000","mg/m2"
"49463",23.33,-166.17,"       2220.000","mg/m2"
"49464",24.42,-164.77,"       2058.000","mg/m2"
"49465",25.63,-161.1,"       1014.000","mg/m2"
"49466",23.12,-159,"       4956.000","mg/m2"
"49467",22.83,-156.33,"       3042.000","mg/m2"
"49468",25.38,-153.55,"       4248.000","mg/m2"
"49469",22.97,-152.87,"       2550.000","mg/m2"
"49470",19.22,-152.92,"       1608.000","mg/m2"
"49471",16.808,-154.625,"       1260.000","mg/m2"
"49472",19.32,-157.18,"       1320.000","mg/m2"
"49473",17.22,-154,"        960.000","mg/m2"
"49474",17.22,-154,"       1014.000","mg/m2"
"49475",17.9,-154.28,"       1224.000","mg/m2"
"49476",17.9,-154.28,"       1098.000","mg/m2"
"49477",21.3,-153.03,"       1386.000","mg/m2"
"49478",21.3,-153.03,"       2130.000","mg/m2"
"49479",22.8,-153.7,"       2172.000","mg/m2"
"49480",22.8,-153.7,"       1890.000","mg/m2"
"49481",20.8,-157.55,"        156.000","mg/m2"
"49482",20.8,-157.55,"        420.000","mg/m2"
"49483",20.8,-157.55,"        372.000","mg/m2"
"49484",20.8,-157.55,"        228.000","mg/m2"
"49485",20.8,-157.55,"        312.000","mg/m2"
"49486",20.35,-157.9,"       1500.000","mg/m2"
"49487",20.35,-157.9,"       1476.000","mg/m2"
"49488",15.55,-160.25,"        678.000","mg/m2"
"49489",15.55,-160.25,"        780.000","mg/m2"
"49490",17.1,-163.02,"       1668.000","mg/m2"
"49491",17.1,-163.02,"       1362.000","mg/m2"
"49492",18.13,-164.95,"       1158.000","mg/m2"
"49493",18.13,-164.95,"       1110.000","mg/m2"
"49494",20.7,-166.32,"        960.000","mg/m2"
"49495",20.7,-166.32,"       1314.000","mg/m2"
"49496",21.17,-163.15,"       1476.000","mg/m2"
"49497",21.17,-163.15,"       1536.000","mg/m2"
"49498",21.85,-159.53,"       1452.000","mg/m2"
"49499",21.85,-159.53,"       1998.000","mg/m2"
"49500",21.85,-159.53,"       1410.000","mg/m2"
"49501",21.85,-159.53,"       1650.000","mg/m2"
"49502",19.35,-156.52,"       3018.000","mg/m2"
"49503",16.57,-151.23,"       2370.000","mg/m2"
"49504",16.3,-151.55,"       3504.000","mg/m2"
"49505",19.52,-151.75,"       4710.000","mg/m2"
"49506",22.68,-151.25,"       2952.000","mg/m2"
"49507",18.28,-154.1,"       2154.000","mg/m2"
"49508",16.08,-155.47,"       2250.000","mg/m2"
"49509",18.07,-157.33,"       1998.000","mg/m2"
"49510",18.67,-158.68,"       2082.000","mg/m2"
"49511",16.03,-160,"       2214.000","mg/m2"
"49512",17.32,-162.52,"       2454.000","mg/m2"
"49513",24.73,-162.42,"       1572.000","mg/m2"
"49514",23.97,-162.47,"       2298.000","mg/m2"
"49515",16.77,-169.17,"       4866.000","mg/m2"
"49516",19.77,-169.33,"       2790.000","mg/m2"
"49517",23.13,-169.57,"       2370.000","mg/m2"
"49518",24.03,-166.97,"       3384.000","mg/m2"
"49519",24.03,-164.92,"       2766.000","mg/m2"
"49520",22.12,-160.85,"       3690.000","mg/m2"
"49521",21.95,-165.15,"       1680.000","mg/m2"
"49522",23.05,-167.12,"       2130.000","mg/m2"
"49523",20.83,-167.1,"       2508.000","mg/m2"
"49524",19.43,-166.87,"       3822.000","mg/m2"
"49525",17.58,-168.58,"       2508.000","mg/m2"
"49526",18.35,-168.88,"       1722.000","mg/m2"
"49527",21.08,-167.6,"       1536.000","mg/m2"
"49528",18.37,-159.02,"       2700.000","mg/m2"
"49529",20.73,-151.55,"       2562.000","mg/m2"
"49530",23.37,-153.17,"       1542.000","mg/m2"
"49531",22.33,-154.08,"       4200.000","mg/m2"
"49532",16.23,-156.08,"       2418.000","mg/m2"
"49533",20.05,-147.75,"       1692.000","mg/m2"
"49534",17.53,-159.22,"       5256.000","mg/m2"
"49535",16,-162.3,"       1590.000","mg/m2"
"49536",16.68,-164.53,"       3168.000","mg/m2"
"49537",23.88,-168.95,"       1674.000","mg/m2"
"49538",21.57,-169.47,"       2064.000","mg/m2"
"49539",17.75,-169.52,"       1644.000","mg/m2"
"49540",16.03,-169.28,"       1698.000","mg/m2"
"49541",17.77,-167.18,"       1884.000","mg/m2"
"49542",19,-167.1,"       1896.000","mg/m2"
"49543",23.7,-165.4,"       1806.000","mg/m2"
"49544",24.07,-162.67,"       3144.000","mg/m2"
"49545",20.42,-162.25,"       1842.000","mg/m2"
"49546",17.5,-161.93,"       1836.000","mg/m2"
"49547",18.95,-159.98,"       1758.000","mg/m2"
"49548",21.83,-159.9,"       2214.000","mg/m2"
"49549",24.07,-157.72,"       4014.000","mg/m2"
"49550",22.63,-157.67,"       7044.000","mg/m2"
"49551",17.47,-154.67,"       1572.000","mg/m2"
"49552",14.692,-152.35,"        570.000","mg/m2"
"49553",12.692,-150.392,"       1422.000","mg/m2"
"49554",12.7,-150.37,"       4662.000","mg/m2"
"49555",13.5,-149.58,"       2250.000","mg/m2"
"49556",15.72,-149.27,"       2508.000","mg/m2"
"49557",17.242,-148.608,"       1632.000","mg/m2"
"49558",17.325,-147.272,"       1344.000","mg/m2"
"49559",17.32,-147.23,"       2170.000","mg/m2"
"49560",20.342,-148.97,"        726.000","mg/m2"
"49561",21.8,-148.813,"       1086.000","mg/m2"
"49562",21.32,-148.022,"       1176.000","mg/m2"
"49563",23.22,-148.38,"       1140.000","mg/m2"
"49564",23.23,-149.52,"       1284.000","mg/m2"
"49565",19.92,-151.547,"        876.000","mg/m2"
"49566",19.92,-153.77,"        570.000","mg/m2"
"49567",22.87,-154.5,"       2166.000","mg/m2"
"49568",21.972,-153.22,"       1986.000","mg/m2"
"49569",21.963,-153.17,"       3906.000","mg/m2"
"49570",18.042,-156.592,"       1356.000","mg/m2"
"49571",18.18,-159.51,"       1116.000","mg/m2"
"49572",20.537,-162.33,"       1920.000","mg/m2"
"49573",19.73,-165.33,"        768.000","mg/m2"
"49574",18.087,-166.03,"       1674.000","mg/m2"
"49575",16.42,-168.403,"       2514.000","mg/m2"
"49576",15.87,-169.9,"       1938.000","mg/m2"
"49577",13.63,-164.92,"       1014.000","mg/m2"
"49578",15.57,-163.23,"       2388.000","mg/m2"
"49579",17.93,-160.953,"       1578.000","mg/m2"
"49580",19.67,-159.52,"       2166.000","mg/m2"
"49581",23.98,-155,"        948.000","mg/m2"
"49582",23.937,-152.813,"       1314.000","mg/m2"
"49583",24.025,-148.547,"       2148.000","mg/m2"
"49584",23.93,-146.508,"       1290.000","mg/m2"
"49585",19.845,-146.87,"        606.000","mg/m2"
"49586",17.73,-147.713,"       1650.000","mg/m2"
"49587",15.363,-150.83,"        690.000","mg/m2"
"49588",18.28,-153.25,"        840.000","mg/m2"
"49589",21.62,-153.847,"       1932.000","mg/m2"
"49590",22.03,-155.903,"       1758.000","mg/m2"
"49591",21.725,-159.325,"       1182.000","mg/m2"
"49592",21.945,-161.43,"       1794.000","mg/m2"
"49593",19.775,-160.8,"       1590.000","mg/m2"
"49594",18.947,-159.02,"       3114.000","mg/m2"
"49595",24.18,-151.542,"       1782.000","mg/m2"
"49596",24.055,-148.72,"       1770.000","mg/m2"
"49597",20.3,-145.487,"       1260.000","mg/m2"
"49598",18.38,-147.15,"       1632.000","mg/m2"
"49599",14.97,-149.47,"        888.000","mg/m2"
"49600",22.6,-156.23,"       3066.000","mg/m2"
"49601",23.85,-154.65,"          null ","-----"
"49602",26.2,-151.8,"          null ","-----"
"49603",28.667,-148.783,"          null ","-----"
"49604",31.1,-145.683,"          null ","-----"
"49605",33.267,-142.817,"          null ","-----"
"49606",35.883,-139.233,"          null ","-----"
"49607",37.2,-137.517,"          null ","-----"
"49608",37.783,-133.767,"          null ","-----"
"49609",35.633,-131.083,"          null ","-----"
"49610",33.9,-128.75,"          null ","-----"
"49611",32.067,-127.4,"          null ","-----"
"49612",30.8,-125.867,"          null ","-----"
"49613",28.45,-123.067,"          null ","-----"
"49614",27.55,-118.383,"          null ","-----"
"49615",30.933,-117.783,"          null ","-----"
"49616",32.117,-121.317,"          null ","-----"
"49617",31.133,-124.367,"          null ","-----"
"49618",31.45,-124.933,"          null ","-----"
"49619",30.183,-122.117,"          null ","-----"
"49620",29.85,-120.45,"          null ","-----"
"49621",29.15,-117.883,"          null ","-----"
"49622",28.067,-120.133,"          null ","-----"
"49623",28.383,-121.65,"          null ","-----"
"49624",29.917,-120.333,"          null ","-----"
"49625",31.333,-119.233,"          null ","-----"
"49626",34.35,-120.683,"          null ","-----"
"49627",34.833,-126.1,"          null ","-----"
"49628",33.167,-126.817,"          null ","-----"
"49629",36.867,-127.583,"          null ","-----"
"49630",33,-122.867,"          null ","-----"
"49631",-33.87,18.18,"          null ","-----"
"49632",-33.9,18.25,"          null ","-----"
"49633",-33.93,18.28,"          null ","-----"
"49634",-33.95,18.32,"          null ","-----"
"49635",-33.93,18.02,"          null ","-----"
"49636",-34.07,17.92,"          null ","-----"
"49637",-34.07,17.92,"          null ","-----"
"49638",-34.07,18.02,"          null ","-----"
"49639",-34.07,18.12,"          null ","-----"
"49640",-34.07,18.2,"          null ","-----"
"49641",-34.07,18.2,"          null ","-----"
"49642",-34.07,18.25,"          null ","-----"
"49643",-34.07,18.3,"          null ","-----"
"49644",-34.07,18.3,"          null ","-----"
"49645",-33.88,18.37,"          null ","-----"
"49646",-33.87,18.33,"          null ","-----"
"49647",-33.82,18.3,"          null ","-----"
"49648",-33.75,18.27,"          null ","-----"
"49649",-33.8,18.1,"          null ","-----"
"49650",-33.87,18.18,"          null ","-----"
"49651",-33.9,18.25,"          null ","-----"
"49652",-33.93,18.28,"          null ","-----"
"49653",-33.95,18.32,"          null ","-----"
"49654",-34,18.28,"          null ","-----"
"49655",-34,18.25,"          null ","-----"
"49656",-33.98,18.2,"          null ","-----"
"49657",-33.95,18.12,"          null ","-----"
"49658",-33.93,18.02,"          null ","-----"
"49659",-34.07,17.92,"          null ","-----"
"49660",-34.07,18.02,"          null ","-----"
"49661",-34.07,18.12,"          null ","-----"
"49662",-34.07,18.2,"          null ","-----"
"49663",-34.07,18.2,"          null ","-----"
"49664",-34.07,18.2,"          null ","-----"
"49665",-34.07,18.25,"          null ","-----"
"49666",-34.07,18.3,"          null ","-----"
"49667",-33.88,18.37,"          null ","-----"
"49668",-33.87,18.33,"          null ","-----"
"49669",-33.82,18.3,"          null ","-----"
"49670",-33.75,18.27,"          null ","-----"
"49671",-33.8,18.1,"          null ","-----"
"49672",-33.87,18.18,"          null ","-----"
"49673",-33.9,18.25,"          null ","-----"
"49674",-33.93,18.28,"          null ","-----"
"49675",-33.95,18.32,"          null ","-----"
"49676",-34,18.28,"          null ","-----"
"49677",-34,18.28,"          null ","-----"
"49678",-33.95,18.12,"          null ","-----"
"49679",-33.95,18.12,"          null ","-----"
"49680",-33.93,18.02,"          null ","-----"
"49681",-34.07,17.92,"          null ","-----"
"49682",-34.07,18.02,"          null ","-----"
"49683",-34.07,18.12,"          null ","-----"
"49684",-34.07,18.25,"          null ","-----"
"49685",-34.07,18.3,"          null ","-----"
"49686",-33.88,18.37,"          null ","-----"
"49687",-33.87,18.33,"          null ","-----"
"49688",-33.82,18.3,"          null ","-----"
"49689",-33.75,18.27,"          null ","-----"
"49690",-33.8,18.1,"          null ","-----"
"49691",-33.87,18.18,"          null ","-----"
"49692",-33.9,18.25,"          null ","-----"
"49693",-33.93,18.28,"          null ","-----"
"49694",-33.95,18.32,"          null ","-----"
"49695",-34,18.28,"          null ","-----"
"49696",-34,18.25,"          null ","-----"
"49697",-34,18.25,"          null ","-----"
"49698",-34,18.25,"          null ","-----"
"49699",-33.98,18.2,"          null ","-----"
"49700",-33.95,18.12,"          null ","-----"
"49701",-33.93,18.02,"          null ","-----"
"49702",-34.07,17.92,"          null ","-----"
"49703",-34.07,18.02,"          null ","-----"
"49704",-34.07,18.12,"          null ","-----"
"49705",-34.07,18.2,"          null ","-----"
"49706",-34.07,18.25,"          null ","-----"
"49707",-34.07,18.3,"          null ","-----"
"49708",-33.88,18.37,"          null ","-----"
"49709",-33.87,18.33,"          null ","-----"
"49710",-33.82,18.3,"          null ","-----"
"49711",-33.75,18.27,"          null ","-----"
"49712",-33.8,18.1,"          null ","-----"
"49713",-33.87,18.18,"          null ","-----"
"49714",-33.9,18.25,"          null ","-----"
"49715",-33.93,18.28,"          null ","-----"
"49716",-33.95,18.32,"          null ","-----"
"49717",-34,18.28,"          null ","-----"
"49718",-34,18.25,"          null ","-----"
"49719",-33.98,18.2,"          null ","-----"
"49720",-33.95,18.12,"          null ","-----"
"49721",-33.93,18.02,"          null ","-----"
"49722",-34.07,18.02,"          null ","-----"
"49723",-34.07,18.12,"          null ","-----"
"49724",-34.07,18.2,"          null ","-----"
"49725",-34.07,18.25,"          null ","-----"
"49726",-34.07,18.3,"          null ","-----"
"49727",-33.88,18.37,"          null ","-----"
"49728",-33.87,18.33,"          null ","-----"
"49729",-33.82,18.3,"          null ","-----"
"49730",-33.75,18.27,"          null ","-----"
"49731",-33.8,18.1,"          null ","-----"
"49732",-33.87,18.18,"          null ","-----"
"49733",-33.9,18.25,"          null ","-----"
"49734",-33.9,18.25,"          null ","-----"
"49735",-33.93,18.28,"          null ","-----"
"49736",-33.95,18.32,"          null ","-----"
"49737",-34,18.28,"          null ","-----"
"49738",-34,18.25,"          null ","-----"
"49739",-33.98,18.2,"          null ","-----"
"49740",-33.98,18.2,"          null ","-----"
"49741",-33.95,18.12,"          null ","-----"
"49742",-33.93,18.02,"          null ","-----"
"49743",-34.07,17.92,"          null ","-----"
"49744",-34.07,18.02,"          null ","-----"
"49745",-34.07,18.12,"          null ","-----"
"49746",-34.07,18.2,"          null ","-----"
"49747",-34.07,18.2,"          null ","-----"
"49748",-34.07,18.25,"          null ","-----"
"49749",-34.07,18.3,"          null ","-----"
"49750",-33.88,18.37,"          null ","-----"
"49751",-33.87,18.33,"          null ","-----"
"49752",-33.82,18.3,"          null ","-----"
"49753",-33.75,18.27,"          null ","-----"
"49754",-33.8,18.1,"          null ","-----"
"49755",-33.87,18.18,"          null ","-----"
"49756",-33.9,18.25,"          null ","-----"
"49757",-33.93,18.28,"          null ","-----"
"49758",-33.95,18.32,"          null ","-----"
"49759",-34,18.28,"          null ","-----"
"49760",-34,18.25,"          null ","-----"
"49761",-33.98,18.2,"          null ","-----"
"49762",-33.95,18.12,"          null ","-----"
"49763",-33.93,18.02,"          null ","-----"
"49764",-34.07,17.92,"          null ","-----"
"49765",-34.07,18.02,"          null ","-----"
"49766",-34.07,18.12,"          null ","-----"
"49767",-34.07,18.2,"          null ","-----"
"49768",-34.07,18.25,"          null ","-----"
"49769",-34.07,18.3,"          null ","-----"
"49770",-34.2,18.02,"          null ","-----"
"49771",-34.18,18.12,"          null ","-----"
"49772",-34.15,18.2,"          null ","-----"
"49773",-34.15,18.25,"          null ","-----"
"49774",-34.32,18.43,"          null ","-----"
"49775",-34.32,18.3,"          null ","-----"
"49776",-34.28,18.33,"          null ","-----"
"49777",-34.25,18.37,"          null ","-----"
"49778",-34.17,18.33,"          null ","-----"
"49779",-34.2,18.3,"          null ","-----"
"49780",-34.23,18.25,"          null ","-----"
"49781",-34.27,18.2,"          null ","-----"
"49782",-34.28,18.12,"          null ","-----"
"49783",-34.15,18.28,"          null ","-----"
"49784",-34.15,18.25,"          null ","-----"
"49785",-34.15,18.2,"          null ","-----"
"49786",-34.18,18.12,"          null ","-----"
"49787",-34.2,18.02,"          null ","-----"
"49788",-34.32,18.3,"          null ","-----"
"49789",-34.28,18.33,"          null ","-----"
"49790",-34.25,18.37,"          null ","-----"
"49791",-34.17,18.33,"          null ","-----"
"49792",-34.2,18.3,"          null ","-----"
"49793",-34.23,18.25,"          null ","-----"
"49794",-34.27,18.2,"          null ","-----"
"49795",-34.28,18.12,"          null ","-----"
"49796",-34.2,18.02,"          null ","-----"
"49797",-34.18,18.12,"          null ","-----"
"49798",-34.15,18.2,"          null ","-----"
"49799",-34.15,18.25,"          null ","-----"
"49800",-34.15,18.28,"          null ","-----"
"49801",-34.32,18.3,"          null ","-----"
"49802",-34.28,18.33,"          null ","-----"
"49803",-34.25,18.37,"          null ","-----"
"49804",-34.17,18.33,"          null ","-----"
"49805",-34.2,18.3,"          null ","-----"
"49806",-34.23,18.25,"          null ","-----"
"49807",-34.28,18.12,"          null ","-----"
"49808",-34.2,18.02,"          null ","-----"
"49809",-34.18,18.12,"          null ","-----"
"49810",-34.15,18.2,"          null ","-----"
"49811",-34.15,18.25,"          null ","-----"
"49812",-34.15,18.28,"          null ","-----"
"49813",-34.32,18.3,"          null ","-----"
"49814",-34.28,18.33,"          null ","-----"
"49815",-34.25,18.37,"          null ","-----"
"49816",-34.17,18.33,"          null ","-----"
"49817",-34.2,18.3,"          null ","-----"
"49818",-34.23,18.25,"          null ","-----"
"49819",-34.27,18.2,"          null ","-----"
"49820",-34.28,18.12,"          null ","-----"
"49821",-34.2,18.02,"          null ","-----"
"49822",-34.18,18.12,"          null ","-----"
"49823",-34.15,18.2,"          null ","-----"
"49824",-34.15,18.25,"          null ","-----"
"49825",-34.15,18.28,"          null ","-----"
"49826",-34.32,18.43,"          null ","-----"
"49827",-34.32,18.3,"          null ","-----"
"49828",-34.28,18.33,"          null ","-----"
"49829",-34.25,18.37,"          null ","-----"
"49830",-34.17,18.33,"          null ","-----"
"49831",-34.2,18.3,"          null ","-----"
"49832",-34.23,18.25,"          null ","-----"
"49833",-34.27,18.2,"          null ","-----"
"49834",-34.28,18.12,"          null ","-----"
"49835",-34.2,18.02,"          null ","-----"
"49836",-34.18,18.12,"          null ","-----"
"49837",-34.15,18.2,"          null ","-----"
"49838",-34.15,18.25,"          null ","-----"
"49839",-34.15,18.28,"          null ","-----"
"49840",-34.07,18.3,"          null ","-----"
"49841",-34.07,18.25,"          null ","-----"
"49842",-34.07,18.2,"          null ","-----"
"49843",-34.07,18.12,"          null ","-----"
"49844",-34.07,18.02,"          null ","-----"
"49845",-34.07,17.92,"          null ","-----"
"49846",-34.32,18.43,"          null ","-----"
"49847",-34.32,18.3,"          null ","-----"
"49848",-34.28,18.33,"          null ","-----"
"49849",-34.25,18.37,"          null ","-----"
"49850",-34.17,18.33,"          null ","-----"
"49851",-34.2,18.3,"          null ","-----"
"49852",-34.23,18.25,"          null ","-----"
"49853",-34.27,18.2,"          null ","-----"
"49854",-34.28,18.12,"          null ","-----"
"49855",-34.2,18.02,"          null ","-----"
"49856",-34.18,18.12,"          null ","-----"
"49857",-34.15,18.2,"          null ","-----"
"49858",-34.15,18.25,"          null ","-----"
"49859",-34.15,18.28,"          null ","-----"
"49860",-34.07,18.3,"          null ","-----"
"49861",-34.07,18.25,"          null ","-----"
"49862",-34.07,18.2,"          null ","-----"
"49863",-34.07,18.12,"          null ","-----"
"49864",-34.07,18.02,"          null ","-----"
"49865",-34.07,17.92,"          null ","-----"
"49866",-34.32,18.43,"          null ","-----"
"49867",-34.32,18.3,"          null ","-----"
"49868",-34.28,18.33,"          null ","-----"
"49869",-34.25,18.37,"          null ","-----"
"49870",-34.17,18.33,"          null ","-----"
"49871",-34.2,18.3,"          null ","-----"
"49872",-34.23,18.25,"          null ","-----"
"49873",-34.27,18.2,"          null ","-----"
"49874",-34.28,18.12,"          null ","-----"
"49875",-34.2,18.02,"          null ","-----"
"49876",-34.18,18.12,"          null ","-----"
"49877",-34.15,18.2,"          null ","-----"
"49878",-34.15,18.25,"          null ","-----"
"49879",-34.15,18.28,"          null ","-----"
"49880",-34.07,17.92,"          null ","-----"
"49881",-34.07,18.02,"          null ","-----"
"49882",-34.07,18.12,"          null ","-----"
"49883",-34.07,18.2,"          null ","-----"
"49884",-34.07,18.25,"          null ","-----"
"49885",-34.07,18.3,"          null ","-----"
"49886",48,-126,"         35910.","mg/m2"
"49887",48,-127.5,"       1260.000","mg/m2"
"49888",48,-128.5,"         22650.","mg/m2"
"49889",48,-129.667,"         16335.","mg/m2"
"49890",48,-131.367,"         33585.","mg/m2"
"49891",48,-132.2,"         25680.","mg/m2"
"49892",48,-132.5,"         40875.","mg/m2"
"49893",48,-132.5,"         38505.","mg/m2"
"49894",48,-133.783,"         44280.","mg/m2"
"49895",48,-141.2,"       630.0000","mg/m2"
"49896",48,-142.583,"       9510.000","mg/m2"
"49897",48,-142.833,"         18900.","mg/m2"
"49898",48,-144.75,"         17325.","mg/m2"
"49899",48,-145,"         20850.","mg/m2"
"49900",48,-145,"         29805.","mg/m2"
"49901",48.9,-145,"         22995.","mg/m2"
"49902",49.667,-145.667,"         36600.","mg/m2"
"49903",51.333,-146.75,"         20790.","mg/m2"
"49904",52.2,-147.333,"         27090.","mg/m2"
"49905",52.917,-147.75,"         22800.","mg/m2"
"49906",53.717,-148.383,"         11025.","mg/m2"
"49907",54.55,-149,"         36450.","mg/m2"
"49908",55.333,-149.583,"         13545.","mg/m2"
"49909",56.083,-150.25,"         27600.","mg/m2"
"49910",56.967,-150.867,"         19200.","mg/m2"
"49911",57.75,-151.417,"         17325.","mg/m2"
"49912",57.283,-149.083,"         14745.","mg/m2"
"49913",57.067,-147.617,"         73770.","mg/m2"
"49914",56.817,-146.167,"         15246.","mg/m2"
"49915",56.55,-144.617,"         25830.","mg/m2"
"49916",56.283,-143.05,"         23190.","mg/m2"
"49917",56.083,-141.767,"         16635.","mg/m2"
"49918",55.8,-140.417,"       7875.000","mg/m2"
"49919",54,-137.5,"         29730.","mg/m2"
"49920",54,-137.5,"         32640.","mg/m2"
"49921",54.933,-137.25,"         53175.","mg/m2"
"49922",56,-137,"         18585.","mg/m2"
"49923",58,-137,"         23250.","mg/m2"
"49924",56,-137,"       6420.000","mg/m2"
"49925",56.75,-137,"         18210.","mg/m2"
"49926",58,-137,"         73350.","mg/m2"
"49927",58,-138.15,"         15945.","mg/m2"
"49928",58,-140,"       6420.000","mg/m2"
"49929",58,-140,"         10395.","mg/m2"
"49930",58,-142,"         14670.","mg/m2"
"49931",58,-143.25,"         28470.","mg/m2"
"49932",58,-145,"         31500.","mg/m2"
"49933",58,-145,"         27585.","mg/m2"
"49934",58,-145.617,"         18000.","mg/m2"
"49935",58,-147.2,"       9630.000","mg/m2"
"49936",58,-148.8,"         27405.","mg/m2"
"49937",58,-150,"         13860.","mg/m2"
"49938",58,-150,"          null ","-----"
"49939",58,-150,"         33450.","mg/m2"
"49940",56.717,-150.8,"       7875.000","mg/m2"
"49941",56,-150,"        134625.","mg/m2"
"49942",56,-150,"          null ","-----"
"49943",55.617,-150.2,"        179610.","mg/m2"
"49944",55.217,-150.133,"         17955.","mg/m2"
"49945",54,-150,"         66405.","mg/m2"
"49946",54,-150,"          null ","-----"
"49947",54,-150,"       1260.000","mg/m2"
"49948",53.65,-150.217,"       7800.000","mg/m2"
"49949",52.883,-150.117,"         29295.","mg/m2"
"49950",52,-150,"         68160.","mg/m2"
"49951",52,-150,"          null ","-----"
"49952",52,-150,"         38370.","mg/m2"
"49953",51.467,-150.133,"         45240.","mg/m2"
"49954",50.633,-150.083,"         30360.","mg/m2"
"49955",50,-150,"         75465.","mg/m2"
"49956",50,-150,"          null ","-----"
"49957",50,-150,"         70170.","mg/m2"
"49958",50,-148.767,"         46425.","mg/m2"
"49959",50,-147.583,"         25005.","mg/m2"
"49960",50,-146.167,"         67650.","mg/m2"
"49961",50.083,-143.2,"         41325.","mg/m2"
"49962",50.033,-140.9,"         25200.","mg/m2"
